Bandwidth;88TFA;88SFA;88PMOO;61TFA;61SFA;61PMOO;41TFA;41SFA;41PMOO
0.0;0.3934734604459004;Infinity;3.8372752141798867;0.3934723352590446;0.3934723139868156;3.837267694284532;0.3934722976383385;0.3934722763661095;3.837267655164469
1.2851351755823293;0.39639126379622924;0.39634005446567877;3.8560929869659515;0.3964072024358678;0.3958613598402308;3.839561949226355;0.3964414568426839;0.3956223917769667;3.8393324846121097
2.5702703511646585;0.39931037390990015;0.3992078377803567;3.875072284653085;0.39934375501859776;0.39825098051418184;3.841856204168178;0.3994133924680034;0.39777297270632356;3.8413973140597504
3.855405526746988;0.4022308010139455;0.4020767967735037;3.8942151959117757;0.40228201201966274;0.40064117707293295;3.844150459110001;0.40238816508005343;0.3999240199297385;3.843462143507392
5.140540702329317;0.40515255420190976;0.4049469380188016;3.913523845579729;0.40522199275000553;0.40303195058341096;3.846444714051824;0.40536583746086335;0.40207553422451486;3.845526972955032
6.425675877911646;0.408075642717383;0.40781826819142364;3.9330003954481048;0.40816371699428383;0.4054233021152118;3.848738968993647;0.4083464748899433;0.4042275163697062;3.8475918024026736
7.710811053493976;0.4110000759576424;0.41069079405752396;3.9526470450683613;0.4111072050266841;0.40781523274061027;3.8510332239354703;0.4113301452730031;0.4063799671461215;3.849656631850314
8.995946229076305;0.41392586347740135;0.4135645224761359;3.972466032580325;0.41405247762737907;0.4102077435345682;3.853327478877293;0.4143169192787312;0.4085328873363291;3.8517214612979545
10.281081404658634;0.4168530149926724;0.41643946040112373;3.9924596355621422;0.41699955609966083;0.4126008355747424;3.8556217338191163;0.41730687048422666;0.4106862777246632;3.8537862907455946
11.566216580240964;0.4197815403847486;0.41931561488318253;4.012630171902813;0.41994846228777943;0.4149945099414942;3.857915988760939;0.4203000755297326;0.4128401390972278;3.8558511201932357
12.851351755823291;0.4227114497043037;0.42219299307189295;4.032980000697974;0.42289921859552393;0.417388767717897;3.8602102437027628;0.4232966142833702;0.41499447224190195;3.857915949640877
14.136486931405623;0.42564275317562156;0.42507160221782986;4.053511523169685;0.42585184800558157;0.41978360998974584;3.8625044986445856;0.4262965700166382;0.4171492779483455;3.859980779088517
15.421622106987952;0.4285754612009536;0.42795144967472715;4.074227183610967;0.4288063740997113;0.4221790378455652;3.8647987535864083;0.42930002959150404;0.4193045570080033;3.8620456085361576
16.70675728257028;0.4315095843650121;0.43083254290170137;4.095129470355856;0.43176282107977465;0.4245750523766181;3.867093008528231;0.43230708365999493;0.4214603102141107;3.8641104379837987
17.99189245815261;0.43444513343960417;0.43371488946553416;4.1162209167757915;0.43472121378966583;0.42697165467691484;3.869387263470054;0.43531782687726855;0.4236165383616983;3.8661752674314394
19.27702763373494;0.43738211938841026;0.4365984970430175;4.137504102303211;0.43768157773818545;0.4293688458432219;3.8716815184118776;0.43833235812924404;0.425773242247598;3.86824009687908
20.562162809317268;0.4403205533719136;0.4394833734233617;4.1589816534831385;0.4406439391229062;0.4317666269750698;3.8739757733537004;0.4413507807759608;0.4279304226704473;3.8703049263267206
21.847297984899598;0.4432604467524858;0.4423695265106705;4.180656245053755;0.44360832485508267;0.43416499917476326;3.8762700282955236;0.4443732029119537;0.4300880804306948;3.872369755774362
23.132433160481927;0.44620181109963436;0.4452569643264831;4.202530601056829;0.44657476258565576;0.4365639635473891;3.8785642832373464;0.4473997376450457;0.4322462163306051;3.8744345852220023
24.417568336064257;0.4491446581954185;0.44814569501238644;4.22460749597899;0.4495432807324104;0.43896352120082516;3.880858538179169;0.4504305033950967;0.43440483117426476;3.8764994146696434
25.702703511646583;0.45208900004003894;0.4510357268327004;4.246889755924867;0.4525139085083477;0.44136367324575004;3.883152793120993;0.45346562421439696;0.43656392576758674;3.8785642441172836
26.987838687228916;0.45503484885761003;0.4539270681772373;4.269380259823099;0.45548667595133235;0.44376442079565104;3.885447048062815;0.4565052301315553;0.4387235009183154;3.8806290735649247
28.272973862811245;0.4579822171021176;0.45681972756413936;4.292081940666333;0.45846161395508545;0.4461657649668336;3.8877413030046384;0.4595494575209171;0.4408835574360333;3.8826939030125653
29.55810903839357;0.4609311174635742;0.4597137136427947;4.314997786786301;0.4614387543015933;0.4485677068784302;3.890035557946461;0.4625984494997535;0.4430440961321646;3.884758732460206
30.843244213975904;0.46388156287437554;0.46260903519683677;4.338130843165175;0.46441812969500856;0.4509702476524097;3.8923298128882844;0.46565235635568475;0.44520511781998173;3.8868235619078466
32.12837938955823;0.4668335665158681;0.46550570114722944;4.3614842127843625;0.46739977379712405;0.45337338841358615;3.8946240678301076;0.46871133600706155;0.4473666233146102;3.8888883913554873
33.41351456514056;0.46978714182513515;0.46840372055543783;4.385061058012055;0.47038372126450695;0.4557771302896279;3.8969183227719304;0.4717755544993037;0.44952861343303374;3.8909532208031283
34.698649740722885;0.47274230250201044;0.4713031026266937;4.408864602030771;0.47337000778738153;0.458181474411067;3.8992125777137536;0.4748451865405197;0.4516910889940999;3.893018050250769
35.98378491630522;0.4756990625163273;0.47420385671335125;4.432898130306296;0.47635867013036054;0.46058642191130805;3.9015068326555764;0.4779204160800805;0.45385405081852537;3.89508287969841
37.26892009188755;0.47865743611541445;0.4771059923183425;4.457164992099401;0.47934974617512677;0.46299197392663766;3.9038010875973996;0.4810014369342214;0.45601749972890165;3.8971477091460507
38.55405526746988;0.4816174378318462;0.4800095190987325;4.481668602021808;0.4823432749651755;0.4653981315962338;3.906095342539223;0.48408845346319374;0.4581814365497;3.899212538593691
39.83919044305221;0.48457908249145915;0.4829144468693792;4.506412441637912;0.4853392967527336;0.4678048960621748;3.9083895974810456;0.4871816813049895;0.4603458621072773;3.901277368041332
41.124325618634536;0.4875423852216437;0.4858207856066991;4.531400061113852;0.4883378530479822;0.4702122684694492;3.9106838524228684;0.490281348171235;0.46251077722988077;3.9033421974889726
42.40946079421686;0.49050736145992574;0.4887285454525474;4.556635080915565;0.49133898667071435;0.4726202499659643;3.912978107364692;0.49338769471148114;0.46467618274765454;3.9054070269366132
43.694595969799195;0.49347402696284387;0.4916377367182096;4.582121193557517;0.49434274180456866;0.47502884170255644;3.915272362306515;0.4965009754528539;0.46684207949264434;3.9074718563842543
44.97973114538153;0.4964423978151421;0.49454836988851514;4.607862165403907;0.49734916405399293;0.47743804483299984;3.9175666172483377;0.4996214598228402;0.4690084682988031;3.9095366858318945
46.264866320963854;0.49941249043928354;0.4974604556260741;4.633861838524179;0.5003583005040965;0.4798478605140165;3.919860872190161;0.502749433263921;0.4711753500019968;3.911601515279535
47.55000149654619;0.502384321605304;0.5003740047756403;4.660124132604742;0.5033701997835653;0.4822582899052855;3.9221551271319837;0.5058851984498192;0.4733427254400096;3.9136663447271753
48.83513667212851;0.5053579084410166;0.5032890283686073;4.6866530469189405;0.506384912130825;0.48466933416945246;3.9244493820738064;0.5090290766143387;0.4755105954525501;3.9157311741748173
50.12027184771084;0.5083332684425838;0.5062055376276433;4.713452662357318;0.5094024894636456;0.48708099447213943;3.9267436370156292;0.5121814090051441;0.4776789608812558;3.9177960036224575
51.405407023293165;0.5113104194854706;0.509123543971465;4.740527143520338;0.5124229854524053;0.48949327198195425;3.929037891957453;0.5153425584764043;0.47984782256969977;3.919860833070099
52.690542198875505;0.5142893798357967;0.5120430590197605;4.767880740875853;0.5154464555972312;0.49190616787050057;3.9313321468992757;0.5185129112360275;0.48201718136339594;3.921925662517739
53.97567737445783;0.517270168162105;0.5149640945982641;4.795517792983625;0.5184729573092669;0.494319683312387;3.9336264018410985;0.5216928787652786;0.4841870381098045;3.9239904919653794
55.26081255004016;0.5202528035475611;0.5178866627439898;4.823442728789363;0.5215025499963217;0.49673381948523754;3.935920656782922;0.5248828999309577;0.4863573936583378;3.9260553214130205
56.54594772562249;0.5232373055026082;0.5208107757106264;4.85166006999084;0.5245352951531794;0.49914857756970077;3.938214911724745;0.5280834433130533;0.48852824886036583;3.928120150860661
57.831082901204816;0.5262236939780905;0.5237364459741057;4.880174433478705;0.5275712564568705;0.5015639587494599;3.9405091666665686;0.5312950097739638;0.4906996045692223;3.930184980308302
59.11621807678714;0.5292119893788718;0.5266636862383429;4.9089905338548;0.5306104998672213;0.503979964211243;3.9428034216083914;0.5345181352990498;0.49287146164020995;3.9322498097559424
60.401353252369475;0.532202212577967;0.5295925094411639;4.938113186030844;0.5336530937330318;0.5063965951448323;3.945097676550214;0.5377533941425438;0.4950438209306067;3.9343146392035835
61.68648842795181;0.5351943849312104;0.532522928760418;4.967547307910482;0.5366991089042474;0.5088138527430744;3.947391931492037;0.5410014023178211;0.4972166832996713;3.936379468651224
62.971623603534134;0.5381885282924855;0.5354549576202899;4.997297923157875;0.5397486188505276;0.5112317382018905;3.9496861864338606;0.5442628214768174;0.4993900496086484;3.938444298098865
64.25675877911647;0.5411846650295425;0.5383886096978151;5.027370164056064;0.5428016997866376;0.5136502527202856;3.9519804413756834;0.5475383632301757;0.5015639207207758;3.9405091275465054
65.54189395469879;0.5441828180404253;0.5413238989296061;5.057769274458545;0.5458584308051286;0.5160693975003598;3.954274696317506;0.5508287939676678;0.5037382975012887;3.9425739569941465
66.82702913028112;0.5471830107705428;0.5442608395188001;5.088500612837617;0.5489188940168046;0.5184891737473174;3.95656895125933;0.554134940247801;0.5059131808174269;3.944638786441787
68.11216430586346;0.5501852672304084;0.547199445942233;5.119569655433227;0.5519831746995131;0.5209095826694775;3.9588632062011526;0.557457694836601;0.5080885715384398;3.946703615889428
69.39729948144577;0.5531896120140799;0.5501397329578532;5.150981999506187;0.5550513614558438;0.5233306254782838;3.9611574611429754;0.5607980234886628;0.5102644705355927;3.9487684453370684
70.68243465702811;0.5561960703183361;0.5530817156123788;5.182743366699846;0.5581235463803603;0.5257523033883156;3.963451716084799;0.5641569725791367;0.5124408786821724;3.95083327478471
71.96756983261044;0.5592046679626176;0.5560254092492137;5.214859606514422;0.5611998252370483;0.5281746176172967;3.965745971026622;0.5675356777138957;0.5146177968534934;3.95289810423235
73.25270500819276;0.562215431409774;0.5589708295166274;5.247336699898467;0.5642802976477107;0.5305975693861076;3.968040225968444;0.5709353734673405;0.5167952259269039;3.9549629336799903
74.5378401837751;0.5652283877876539;0.5619179923762124;5.280180762962057;0.5673650672921123;0.5330211599187938;3.970334480910267;0.5743574044239813;0.5189731667817914;3.9570277631276314
75.82297535935743;0.5682435649115747;0.5648669141116301;5.313398050816581;0.5704542421207317;0.535445390442578;3.9726287358520906;0.5778032377321077;0.5211516202995892;3.959092592575272
77.10811053493975;0.5712609913077197;0.5678176113376543;5.346994961546168;0.5735479345810615;0.5378702621878689;3.9749229907939134;0.5812744774167619;0.5233305873637819;3.961157422022913
78.39324571052208;0.5742806962375036;0.5707701010095257;5.380978040316067;0.5766462618584706;0.5402957763882732;3.977217245735736;0.5847728807465516;0.5255100688599119;3.963222251470554
79.67838088610442;0.5773027097229565;0.5737244004326322;5.415353983623508;0.5797493461327385;0.542721934280605;3.97951150067756;0.5883003770065592;0.5276900656755852;3.9652870809181944
80.96351606168673;0.5803270625731715;0.5766805272725232;5.450129643696849;0.5828573148514598;0.5451487371048965;3.9818057556193827;0.5918590891003835;0.5298705787004775;3.967351910365835
82.24865123726907;0.583353786411875;0.579638499565277;5.485312033049082;0.5859703010216285;0.5475761861044096;3.9841000105612054;0.5954513584915584;0.5320516088263404;3.969416739813476
83.53378641285141;0.5863829137061717;0.5825983357282323;5.520908329192032;0.5890884435208318;0.5500042825256448;3.986394265503029;0.5990797741025259;0.5342331569470075;3.9714815692611163
84.81892158843372;0.5894144777965208;0.5855600545710994;5.5569258795179515;0.5922118874296058;0.5524330276183537;3.988688520444852;0.6027472059236925;0.5364152239584001;3.9735463987087574
