Bandwidth;88TFA;88SFA;88PMOO;61TFA;61SFA;61PMOO;41TFA;41SFA;41PMOO
0.0;0.4473460787485535;0.44302023752999914;0.13311044472967962;0.4402075999455966;0.43978301921618257;0.11822940981993373;0.4400223189486182;0.43973226442880314;0.11771627159317118
1.2851352289156626;0.4498847145062772;0.44335852969078476;0.13423045732918987;0.44275153566461223;0.4400764107317898;0.1191618115020896;0.4425936277767222;0.44002449145002104;0.11858359395506898
2.570270457831325;0.45242381713557356;0.4436971841612796;0.1353579841842464;0.4452961585815201;0.4403698513737684;0.12009450337157461;0.44516649576147116;0.4403167841567974;0.11945117722717392
3.8554056867469875;0.4549633935225372;0.4440362055482099;0.1364931186717288;0.44784148229419135;0.44066334122019807;0.12102748589530127;0.44774096971093086;0.4406091426435289;0.12031902178725021
5.14054091566265;0.4575034506898446;0.4443755985378977;0.13763595577576784;0.45038752076253585;0.44095688034932545;0.12196075954118434;0.4503170983279139;0.44090156700479366;0.1211871280137916
6.425676144578312;0.4600439958001576;0.444715367897991;0.13878659212265473;0.4529342883206342;0.4412504688395638;0.12289432477814347;0.45289493230683486;0.4411940573353523;0.12205549628602333
7.710811373493975;0.46258503615962965;0.44505551847923847;0.13994512601666478;0.45548179968935915;0.4415441067694942;0.12382818207610591;0.4554745244365687;0.44148661373014775;0.1229241269839037
8.995946602409639;0.46512657922151784;0.44539605521731185;0.14111165747682403;0.45803006998951273;0.4418377942178655;0.12476233190600926;0.45805592970974884;0.4417792362843061;0.12379302048812603
10.2810818313253;0.4676686325899046;0.4457369831346757;0.14228628827464695;0.46057911475550073;0.44213153126359517;0.12569677473980415;0.4606392054389833;0.44207192509313686;0.12466217718012026
11.566217060240962;0.4702112040235333;0.44607830734250664;0.14346912197287673;0.46312894994957426;0.44242531798576945;0.12663151105045697;0.46322441138050285;0.44236468025213327;0.12553159744205486
12.851352289156624;0.47275430143976027;0.4464200330426651;0.1446602639652576;0.4656795919766625;0.4427191544636439;0.12756654131195258;0.4658116098658029;0.442657501856973;0.1264012816568386
14.136487518072288;0.4752979329186309;0.44676216552971804;0.14585982151737306;0.46823105769982654;0.44301304077664383;0.12850186599929714;0.46840086594188757;0.4429503900035186;0.1272712302081222
